id,author,text,time,parent
40988771,fallinditch,"The current state of the tech job market, as discussed here, highlights a significant opportunity for grassroots innovation. While we&#x27;re focusing on the challenges, we might be overlooking the potential for creating new, more resilient models of work and business.<p>Consider the rise of digital cooperatives or platform co-ops. These could provide an alternative to the traditional tech company structure, offering workers more control and stability. Imagine a software development co-op where members collectively own the platform and share in its profits, or a data analysis cooperative that serves multiple industries while ensuring fair compensation and work-life balance for its members.<p>Another avenue could be the formation of tech guilds or collectives. These could function as support networks for freelancers and contract workers, providing shared resources, negotiating power, and continuous learning opportunities. This model could be particularly effective in emerging fields like AI ethics or sustainable tech, where collaboration and knowledge-sharing are crucial.<p>We might also see the emergence of &quot;tech for good&quot; startups focusing on solving social and environmental issues. These could attract talent disillusioned with Big Tech and looking for more meaningful work.<p>The key is to leverage the current market disruption to create structures that prioritize worker well-being, sustainable growth, and societal benefit. Instead of waiting for the next big company to hire us, maybe it&#x27;s time we started building the future of work ourselves.<p>What do others think? Are there other innovative models we should be exploring in response to the current market conditions?",2024-07-17 18:25:11,40986894
40987446,writeslowly,"This brought up a recent experience of my own with the tech interview process:<p>I have to conduct a lot of coding interviews at my job (I personally think DS&amp;A interviews are kind of stupid, but I get assigned to do them all the time anyway). I recently did one with a senior engineer who seemed like he was sort of blowing off the whole thing, and also forgot almost everything about the language we were running it in. In my feedback, I noted that it was one of the worst DS&amp;A interviews I&#x27;ve ever done, in that everything was a fail on our rubric, but also he seemed more or less competent to me based on our conversation.<p>In the interview debrief, one of our managers also stated (in response to my feedback) he doesn&#x27;t really care about DS&amp;A interviews. And then the hiring manager completely ignored the bad interview feedback because it turned out the candidate was a referral and everyone already knew he could code. So the whole thing (at least the whole coding interview thing) was a waste of time, since literally nobody involved seemed to care what happened in the interview, including me, but I guess if there&#x27;s an interview process everyone feels compelled to follow it",2024-07-17 18:25:11,40986894
40992995,bleakenthusiasm,"I&#x27;m one of those low experience people currently accepting a job that wants you to do so 6 different jobs at a time. I&#x27;d love to be at a company that gives me one job and lets me get good at it, but somehow I can&#x27;t find it. Instead I ended up in this position where I&#x27;m now a &quot;Senior Specialist&quot; who is neither senior (3 years of meaningful experience) nor a specialist (my tasks range from ops work all the way to strategic planning for the next 4 years across 3 different &quot;specialist&quot; topics).<p>I dream of a job where I can be a specialist, actually learn what I&#x27;m working with and focus on one thing for an entire day. But no, I&#x27;m a one-person show (in a team with another &quot;specialist&quot; who singelhandedly manages our entire IAM-structure from user management to integration to strategic planning) and all I can do is try to patch things up with my ideas of how things probably should work and applying more duct tape and prayers.<p>I recently mentioned that I really don&#x27;t feel like specialist is the role I&#x27;m working here and I was asked why I feel the need to have a bigger role. I don&#x27;t &quot;need&quot; it. I AM not a specialist. Never have been and with his job never will be. Also I wonder why the role of director for my team is still vacant after half a year. It&#x27;s a mystery. It must look like such a good opportunity.",2024-07-17 18:25:11,40986894
40990365,EchoReflection,"<i>highly</i> recommend the book &quot;Ultralearning&quot; by Scott Young to everyone, especially people looking for a new job&#x2F;to change jobs (yes, I realize if one is looking for a job theoretically one &quot;shouldn&#x27;t&quot; have time for &quot;extra&quot; reading).  Truly an inspirational and empowering read.<p><a href=""https:&#x2F;&#x2F;www.betterworldbooks.com&#x2F;product&#x2F;detail&#x2F;ultralearning-master-hard-skills-outsmart-the-competition-and-accelerate-your-career-9780062852687"" rel=""nofollow"">https:&#x2F;&#x2F;www.betterworldbooks.com&#x2F;product&#x2F;detail&#x2F;ultralearnin...</a><p><a href=""https:&#x2F;&#x2F;www.audible.com&#x2F;pd&#x2F;Ultralearning-Audiobook&#x2F;0062945149"" rel=""nofollow"">https:&#x2F;&#x2F;www.audible.com&#x2F;pd&#x2F;Ultralearning-Audiobook&#x2F;006294514...</a><p><a href=""https:&#x2F;&#x2F;www.betterworldbooks.com&#x2F;product&#x2F;detail&#x2F;summary-analysis-of-ultralearning-master-hard-skills-outsmart-the-competition-and-accelerate-your-9781690927969"" rel=""nofollow"">https:&#x2F;&#x2F;www.betterworldbooks.com&#x2F;product&#x2F;detail&#x2F;summary-anal...</a>",2024-07-17 18:25:11,40986894
40987575,65,"It seems the author purposely tried to make this article as long as humanly possible. That&#x27;s not going to make me want to read it more or think you, the author, are very smart because you write a lot of words.<p>Edit your blog post down to a few hundred words and then I&#x27;ll read it.",2024-07-17 18:25:11,40986894
40992414,levlaz,I wrote some instant reaction comment when I read this earlier today but then I went back and re read the whole thing and now I think the post is one of the best blogs I’ve read this year.<p>This was a proper rant and I’m glad it stirred up so many great discussions. Thanks to Matt.,2024-07-17 18:25:11,40986894
40994634,mikhael28,"This type of writing is the best writing in the world, to me.",2024-07-17 18:25:11,40986894
40990827,Simon_ORourke,"I&#x27;m hiring two senior SWE roles right now, after many many months alternatively cajoling and threatening various VPs in my org. They kinda admitted at the start of the year we were due some headcount after some other engineers left last year... But I digress.<p>Today alone I spent three hours going through resumes generated mostly by ChatGPT to find anyone with even sufficient experience to make it to interview. I spent maybe a minute on each resume at most, checking experience, qualifications and then tech stack familiarity, and I&#x27;m getting maybe one in twenty with something than might hint at a sufficient level.<p>In today&#x27;s job market, at least in my corner of it, if you&#x27;ve got the experience and qualifications you&#x27;re going to stand out. If you&#x27;re coming out of college soon with a few internships then best of luck.",2024-07-17 18:25:11,40986894
40987631,sam_lowry_,&gt;The “most advanced” people often use simple solutions indistinguishable from people who don’t know what they are doing. Average people are often in the “knows enough to be dangerous” category by over-thinking and over-working and over-processing everything out of lack of more complete experience to discover simpler and cleaner solutions.<p>The article was worth reading just for the above gem.,2024-07-17 18:25:11,40986894
40994692,anotheryou,&quot;correlation is causation and you can’t argue otherwise&quot; -&gt; shows a graph where the the left 50% of the graph do not correlate %),2024-07-17 18:25:11,40986894
40994553,ttla,"While I know this isn&#x27;t an option for everyone, pursuing your own small business is an alternative to employment. Requires some savings to get started, and no guarantees of success, but it&#x27;s worth considering.",2024-07-17 18:25:11,40986894
40992335,cthalupa,"I&#x27;ll just note that there&#x27;s a lot of non-tech industry-specific science around behavioral and structured interviews, including large meta-studies, and they pretty universally show that structured interviews, including a mix of behavioral and functional competency questions, have some of the best correlation with positive on the job performance.<p><a href=""https:&#x2F;&#x2F;psycnet.apa.org&#x2F;doiLanding?doi=10.1037%2F0021-9010.86.5.897"" rel=""nofollow"">https:&#x2F;&#x2F;psycnet.apa.org&#x2F;doiLanding?doi=10.1037%2F0021-9010.8...</a><p><a href=""https:&#x2F;&#x2F;psycnet.apa.org&#x2F;record&#x2F;1998-10661-006"" rel=""nofollow"">https:&#x2F;&#x2F;psycnet.apa.org&#x2F;record&#x2F;1998-10661-006</a><p><a href=""https:&#x2F;&#x2F;onlinelibrary.wiley.com&#x2F;doi&#x2F;abs&#x2F;10.1111&#x2F;peps.12052"" rel=""nofollow"">https:&#x2F;&#x2F;onlinelibrary.wiley.com&#x2F;doi&#x2F;abs&#x2F;10.1111&#x2F;peps.12052</a><p><a href=""https:&#x2F;&#x2F;www.researchgate.net&#x2F;publication&#x2F;38092551_What_You_See_May_Not_Be_What_You_Get_Relationships_Among_Self-Presentation_Tactics_and_Ratings_of_Interview_and_Job_Performance"" rel=""nofollow"">https:&#x2F;&#x2F;www.researchgate.net&#x2F;publication&#x2F;38092551_What_You_S...</a><p>I&#x27;ve got no doubt there are companies doing these things poorly, but the fundamental idea that this class of interview is bad just doesn&#x27;t align with the research.",2024-07-17 18:25:11,40986894
40990063,casenmgreen,"I could be utterly wrong, but I suspect part of this is that applying for jobs has become so quick and easy - a button click - that entities advertising jobs are utterly swamped with utterly worthless applications.<p>It&#x27;s a bit like email spam - I remember back in about 2000 and something, before I sorted out my own email, getting literally ten thousand plus spam emails per day.<p>Imagine the same, but it&#x27;s CVs, and somewhere in there might be a couple you care about.",2024-07-17 18:25:11,40986894
40990904,486sx33,"In a market with a population of 150k. I ran a job ad and got 292 applicants in under 24 hrs<p>2 years ago, I’d be lucky to get 8 applicants in a week, with probably 4-6 of those living in India or Pakistan with no way to North America<p>So it’s an absolutely exponential job market crash.
Most are sitting tight currently, no one wants to play musical chairs and be left standing.",2024-07-17 18:25:11,40986894
40987274,reedf1,"Salary should not be conflated with total comp. Picking the &quot;hyperscale ultra-growth&quot; startup is like winning the lottery, or investing in a donut shop that strikes oil. Working there comes with an implicit investment, survivorship bias makes this seem more consistent than this actually is. It&#x27;s a mixture of software engineering and entrepreneurship, the two should be separated to properly evaluate the risk.",2024-07-17 18:25:11,40986894
40987727,NordSteve,"While it&#x27;s true that the increase in interest rates is having some effect at the margins, a fundamental problem with the OP&#x27;s thesis is that there&#x27;s no _reduction_ in interest rates that creates the peak in 2022.  That makes it hard for me to believe that interest rates are the only cause here.<p>Another, more correlated hypothesis for what caused the 2022 peak is that it&#x27;s related to a combination of pandemic economic stimulus and pandemic-related changes in demand for software engineers.",2024-07-17 18:25:11,40986894
40987378,deepsquirrelnet,"There’s a company in between initial growth and stable company, which has become increasingly relevant.<p>I don’t have any fancy name for it, but it’s the one where your company gets bought by private equity and “creates efficiency” by laying half of your company and limps across the 3 year tax mark as a tired old dog, changing hands again.",2024-07-17 18:25:11,40986894
40993636,nazgulnarsil,"If you&#x27;re confused by a widespread practice, consider that it doesn&#x27;t have the purpose you assume it has. In the case of tech interviews, it&#x27;s plausible they&#x27;re selecting for willingness to be abused by managers.",2024-07-17 18:25:11,40986894
40991958,sundalia,"There&#x27;s good points the author makes about problems in interviews + some economical facts but pieces like:<p>&gt; Sorry, you’re not qualified to be a professional software developer because you wore the wrong color shirt to the interview. You should know the color buleruplange is triggering to generation delta<p>Just make me feel like I wouldn&#x27;t like to work with this person.",2024-07-17 18:25:11,40986894
40993834,JSavageOne,"Yea the job market is brutal. Being unemployed and getting rejection after rejection is really the most demoralizing thing.<p>Behavioral interviews are actually my least favorite and I have no idea why I&#x27;m not passing them. Either my experience is not good enough, or I&#x27;m not presenting it well enough.<p>Anyways to anyone struggling out there - hang in there. Remember that all it takes is one offer to be employed.",2024-07-17 18:25:11,40986894
40993584,red_admiral,"&gt; Also with higher interest rates, organizations with millions and billions of cash sitting idle can park their money in safe government-backed interest accounts to grow their balances risk-free instead of taking on risk assets seeking outsized returns.<p>Are interest rates alone really the right metric here?<p>I remember from basic econ classes that &quot;interest rate 1%, inflation 0%, result happiness; interest 10%, inflation 20%, result misery&quot;.<p>Of course, interest rates and inflation are not independent, but I think the argument still holds?",2024-07-17 18:25:11,40986894
40990731,theendisney,You should start by treating a job search like a job. Get up at 8 and work 8 hours every day of the week. Lengthy interviews are great as you wont have to struggle figuring out what useful task to spend the hours on.<p>You can also share your schedule in the interviews and disclose other interview processes in progress. They might find talking about interviewing more interesting than your interview. Working with them succesfully might be more important than your skills.,2024-07-17 18:25:11,40986894
40988904,munificent,"I didn&#x27;t read the article but if I&#x27;m looking at the initial graph right, it looks like software engineering job postings are higher today than they were before the pandemic. Obviously, they were higher <i>during</i> the pandemic, but that was a blip. It seems that after that, they&#x27;re still in a better state then they were before.",2024-07-17 18:25:11,40986894
40990411,theredsix,"The author&#x27;s tone is condescending, angry and entitled. If everyday interactions with him followed the same tone, I would argue that he is the exact type of person behavioral interviews are meant to screen out (technically competent but a nightmare to work with).",2024-07-17 18:25:11,40986894
40993209,RamblingCTO,If the author behaves like he writes I have a clue as to why he&#x27;s still unemployed tbh.,2024-07-17 18:25:11,40986894
40987725,uptownfunk,"It’s really really bad out there. If you have a job be thankful. If you don’t, I wish you strength and support.",2024-07-17 18:25:11,40986894
40987442,bb123,That is a huge amount of text to explain a graph of tech job openings overlaid on a graph of interest rates. Needs an editor.,2024-07-17 18:25:11,40986894
40988419,csmpltn,"To the OP: I&#x27;m certain you&#x27;re an experienced and seasoned programmer, but your CV (on your website: <a href=""https:&#x2F;&#x2F;matt.sh&#x2F;files&#x2F;a-resume&#x2F;resume.html"" rel=""nofollow"">https:&#x2F;&#x2F;matt.sh&#x2F;files&#x2F;a-resume&#x2F;resume.html</a>) is an example of how not to write one. It&#x27;s a wall of text and fluff, with too much focus on fanciness and design. I hire and interview people all the time, and your CV leaves me with zero sense of the <i>impact of your work</i> - only with the fact that you&#x27;ve done a bunch of stuff over the years...<p>&quot;Designed &amp; Built a Redis Replacement&quot;, &quot;nobody really wants to buy it when free worse performing choices exist&quot;. Give me a break...",2024-07-17 18:25:11,40986894
40993962,zeroc8,"Well, I guess now it&#x27;s a good time for developers to come up with their own ideas instead of working on somebody else&#x27;s.<p>There is no reason to panic.",2024-07-17 18:25:11,40986894
40987933,extr,"I found myself nodding along to some parts of this (hiring practices, company types) but I found the endless complaining about bad engineering practices frustrating to read. Running a company requires making tradeoffs. Everyone always thinks their pet interest&#x2F;area is not getting enough attention. Of course the cloud architecture guy is foaming at the mouth to tell you your cloud architecture is terrible and needs to be fixed. I bet the marketing guys are foaming at the mouth to tell you your ad spend is suboptimal and also needs to be fixed this instant. But if the shitty architecture ran for 7 years, was it really that shitty? Am I supposed to be totally dumbfounded at someone copy and pasting a repo 12 times for 12 customers, as if that&#x27;s the most insane thing in the world. It sounds like it WORKED dude! Yeah it sucks to clean up the mess once it becomes unmanageable, but that&#x27;s literally why you were hired!<p>The bottom line is if you are so damn smart and think everyone else is making bad tradeoffs, why don&#x27;t you prove it and start your own company? Or consulting business? Or <i>anything</i>?<p>If you&#x27;re not actively doing that, then I would say you are implicitly accepting your status as &quot;a thing to be traded off against&quot; and should just shut the fuck up. The value of a professional is being able to help with these tradeoffs, communicate clearly what .5X resources will get you versus X resources. You can&#x27;t be upset that you&#x27;re only getting .5X (or .1X) resources. You can only use your judgement to execute, and predict&#x2F;communicate outcomes from that decision. If someone decides not to take your advice, that&#x27;s their prerogative, they&#x27;re in charge! If you don&#x27;t like it, go be in charge somewhere else.<p>Alternatively, you can take the stance of total responsibility. If you give good advice, and your leadership didn&#x27;t take it, who&#x27;s fault is that? Really? Isn&#x27;t it your job to make sure that people do the right things when it comes to your area of expertise? Did you <i>sell</i> your advice well enough?",2024-07-17 18:25:11,40986894
40989711,tdesilva,"Well this was an entertaining take on the job market.<p>tl;dr he&#x27;s salty other people ended up better off doing the same work for other companies, based on views of tech compensation that are very divorced from reality:<p>&gt; I look at my own place in the world compared to people who just started at Apple or Microsoft 20 years ago then never left, and now they have made eight figures just over the past 4 years while my life path has lead me to… practically nothing. Then the tech inequality continues to compound. Imagine joining a company where the teenage interns have already made a couple million off their passive stock grants and other employees have been making $2MM to $6MM per year over the past 5 years there, while you’re starting over with nothing again for the 5th company in a row so what’s the point in even trying<p>Nevermind that there aren&#x27;t really any interns making a couple million off stock grants, and this part:<p>&gt; Do we just sit here and die in our overpriced studio apartments where rent increases 7% every year while other ICs doing the same work at better companies are buying 5 vacation houses from doing the same work?<p>Also love the part where he implies he&#x27;s too smart to pass coding interviews:<p>&gt; According to all the interviews I’ve failed over the years (I don’t think I’ve ever passed an actual “coding interview” anywhere?), the entire goal of tech hiring is just finding people in the 100 to 115 midwit block then outright rejecting everybody else as too much of an unknown risk.",2024-07-17 18:25:11,40986894
40992898,,,2024-07-17 18:25:11,40986894
40991972,dennis_jeeves2,"Quote of the week from the link:<p>&gt;We find the midwit problem in job interviews all the time where interviewers think they are “elite special evaluators” needing to gatekeep the unwashed hoards of desperate candidates, but interviewers often can’t reliably judge or measure people who have better answers than they expect.",2024-07-17 18:25:11,40986894
40991392,lifeisstillgood,"“””
don’t know about you, but I care about company structure, product issues, platform scalability and reliability, customer usability, developer usability, performance, legal compliance, security, corporate scalability, and team cohesion all at the same time. These are issues which don’t appear on your story point burndown boards because they are cross-functional improvements across multiple departments<p>“””
This struck a chord",2024-07-17 18:25:11,40986894
40987814,Vegenoid,"&gt; stable stable, which is consistently growing, consistently profitable, and paying employees $5k to $10k per day at current full comp market rates.<p>The employees at these companies are consistently making 1-2 million dollars a year? That does not seem accurate.",2024-07-17 18:25:11,40986894
40988643,irrational,"I read through this, but I still don&#x27;t know how the company I work for fits into it. I am a programmer for a Fortune 100 company, but none of the stable company descriptions seem to match my company. Certainly not in terms of compensation. $5,000-$10,000 per day? By my calculation, I make about $800 per work day and don&#x27;t have any stock options or that kind of stuff. So, the pay (apparently) isn&#x27;t great, but it is stable and had great benefits (in terms of health insurance, paid time off, etc.)",2024-07-17 18:25:11,40986894
40993374,rldjbpin,"trying to rejoin the tech industry only made me appreciate how easy we have it compared to the rest.<p>but when getting on the train becomes tough, it only makes getting off harder. i feel that the employers would (and does) weaponize it against our interests.<p>it is mental labour at the end of the day for most of us, and not sure much of that would change at a macro level. the current situation does not help either, but i am content with how we are doing relative to the rest of the market.",2024-07-17 18:25:11,40986894
40988865,airocker,A different take: All companies are built on relationships. Large companies are a form of nepo companies where you get paid for a relationship to the management chain.,2024-07-17 18:25:11,40986894
40991323,protocolture,"The aws examples take me back to when I worked for a business where all technical decisions in a LoB were made by the non technical LoB manager.<p>A particular LoB had ignored our warnings that their technology selection would not scale, implemented a website that was incapable of scaling, paid the developer of the tech for a cluster license (5000 bucks per quarter per server I was told) and implemented the technology in such a way that they could not identify when 1 member of the cluster had failed to automate fail over.<p>Instead of fixing it (a months development time to port to another web platform max), they simply planned to have a tech online for their high traffic events to manually pull cluster members that stopped responding out of the cluster, reboot them, then add them back into the pool for 3 hours straight.<p>Then they would throw more resources at the VM, and grunt about the infrastructure team not doing their jobs. It was insane. This platform would quit responding at &lt;700M used memory and &lt;1% CPU.<p>What was extra fun was when they paid a very large AWS integrator to move the cluster to the cloud. When the AWS integrator got a look at it they just walked away. So instead they paid a local mob to do it.<p>At the time, pulling a windows environment up and down via cloud formation was not something that automated easily. They got 50% of the way through and realised oh shit, this is either going to cost us 10x the contract value or might even be impossible, so that local group ghosted them taking 100% of contract funds (I got to be in the meeting where they actually read the contract, and they had a very good contract that no one had read that allowed them to declare a technical impasse and bail with all paid monies. OFC they paid 100% in advance) too. So they ate the spend, and just called AWS the &quot;DEV&quot; environment, deleted the cloud formation scripts, and started packaging deployments back to &quot;Prod&quot; which was running on the infrastructure they would never stop hating on.<p>Once that was done they called an all staff meeting to praise the team for completing their project only 3 years late.",2024-07-17 18:25:11,40986894
40988082,fasteddie31003,"AI is increasingly used to prescreen resumes for a lot of these high-applicant jobs in tech. The Hiring Manager is probably looking at 10% of the resumes that come in after AI has screened them. I&#x27;m working on a side project that tailors each resume for the job description to get past these AI filters. It&#x27;s called <a href=""https:&#x2F;&#x2F;CustomizedResumes.com"" rel=""nofollow"">https:&#x2F;&#x2F;CustomizedResumes.com</a>. I&#x27;d love to hear your feedback on the idea.",2024-07-17 18:25:11,40986894
40992492,GarnetFloride,"It looks like we are in a hiring dark ages. Barely anyone can remember how to actually hire someone. 
Just this weekend I was talking to an electrical engineer who recently retired. He told his company that he wanted to retire FIFTEEN years ago. They never were able to find a replacement. 
Not that they didn&#x27;t try. They hired senior engineers but they couldn&#x27;t do the job. They hired grads right out of school but none of them knew calculus and didn&#x27;t want to learn. 
From my point of view, something happened during the Great Recession and its hasn&#x27;t recovered. At a couple of jobs I&#x27;ve seen those HR work anniversary emails and it&#x27;s always interesting to see the cliff that coincides with 2008. 
I want to believe in Hanlon&#x27;s razor, but I find it strains credulity that all companies are that stupid all at the same time. 
I also have a hard time believing that its sabotage, because that would be conspiracy theory zone which at this scale is unbelievable as well.
Yet companies are saying they can&#x27;t find anyone to hire. I am part of a job group with 25-30 people, most of which I would consider to be highly qualified. 
So I am thinking that something is going on that is causing companies to select against the very people they are trying to attract. 
But also it&#x27;s not a new problem. Just after WWII the economy was flooded with veterans and companies didn&#x27;t know what to do with them because military jargon is not corporate speak. Bernard Haldane came up with the Seven Stories Exercise to help veterans to figure out what they are good at, the transferable skills they have, and how to present that to companies in a way they can understand. 
We do know that 60% of postings are for ghost jobs that exist only to fool investors and&#x2F;or employees. 
We also know that HR writes job descriptions and does screening without any knowledge of what the job actually entails.
Obviously this is a failure in management, but it doesn&#x27;t seem to affect them because reasons even though they are losing money from not getting the work done. It&#x27;ll come to a head eventually but who knows when, probably not until after the US election.",2024-07-17 18:25:11,40986894
40992024,spencerchubb,"If you&#x27;re an average developer, get a job at a boring company in the midwest. Companies that are massive and old and have been around since before computers existed.",2024-07-17 18:25:11,40986894
40989431,lumost,"Reading through the writer&#x27;s notes. I don&#x27;t disagree that there is a chasm between large successful firms and small firms over the last 15 years. The 2000 to 2010 period had nearly the opposite behavior however where startups were the successful area to join, rather than established firms such as IBM&#x2F;HP etc.<p>The notes on the job interview process are more suspect however, the examples of performance fixes that the author published are mostly focused on systems engineering. Having started my career in this space, I can say that I&#x27;ve seen a noticable move away from systems engineers as a distinct profession over the last ~10 years. Better cloud systems enable standard SDEs to carry the pager and not lose (as much) sleep. Better tooling and knowledge has likewise equipped standard SDEs to build out their cloud infra without an additional systems person in the middle. Bias against individuals being hired with these skills also tends to mean that systems focused engineers transitioning to SDE have a harder time.",2024-07-17 18:25:11,40986894
40994525,spacecadet,"Ultimately everyone is faking. The more we increased college throughput over the last 50 years, the more me increased people in debt and number of midwits in the market competing for similar jobs.<p>It&#x27;s all a shadow culture exam... People don&#x27;t want to feel stupid after all that time and money. There is also a level of &quot;Im here, I cant be wrong&quot;. So trying to out smart the interviewer is always a fail unless they are a truly humble person. I know I value surrounding myself with people smarter than me... but I like being challenged and learning.<p>As Ive watched this unfold, it&#x27;s been demoralizing at times. In the end, Im just on the hunt for my tribe. Increase your surface area by joining activities where you might meet someone who fits this and work on joining up with them. That&#x27;s vague- but it comes in many forms and people change, so it&#x27;s ever changing.",2024-07-17 18:25:11,40986894
40989167,cooolbear,"Why is it so hard to make software developer jobs that are humane and dignified, where you cooperate with people to make interesting and useful things that also provide a decent living? The bloat of VC and the expectation for company profit and &#x27;generated wealth per worker&#x27; has such terrible implications for salaries and expected duties.<p>Ah! It&#x27;s greed once again!",2024-07-17 18:25:11,40986894
40987474,Cupertino95014,"&gt; VC funded grilled cheese startup<p>Hey. I ate at that place. I notice it&#x27;s not there anymore, though.",2024-07-17 18:25:11,40986894
40991309,ktzar,"I have been trying to hire someone with more than a couple years experience in frontend and event sourcing with any language in the backend for weeks and 90% of the applicants are just people right off a bootcamp where they just do Django. then a couple no-shows and people who essentially add any tech they&#x27;ve heard of in their CV.<p>In the past I&#x27;ve interviewed dozens of people who mention five DBMS in their resume but can&#x27;t say when they&#x27;d use one over the other.<p>there might be less low hanging jobs, but finding competent devs beyond mid-level is getting harder and harder. it seems they stop job hopping.",2024-07-17 18:25:11,40986894
40990434,elsadek,"I had an opportunity to work for Outlier as an AI trainer&#x2F;reviewer, the point was to beat the AI models. The role doesn&#x27;t relate to SWE duties, but it was a good money. Like someone swimming in the ocean when he finds a small tiny isle and takes a break for next miles.",2024-07-17 18:25:11,40986894
40992886,,,2024-07-17 18:25:11,40986894
40988452,paxys,"The only thing this data shows is that the job market was briefly a bubble in early-mid 2022 and that bubble has now popped. To judge how bad things actually are, why cut the chart off at an arbitrary point (mid-2020) and not go back, say, 10 years? Are their more SDE openings today than 2012&#x2F;2015&#x2F;2018? I&#x27;m pretty confident that the answer is yes.",2024-07-17 18:25:11,40986894
40987952,theideaofcoffee,"&gt; Then, of course, you get rejected under some false pretense of “not having enough experience” when you’re trying to promote developing fixes to their seemingly decaying platform ^4<p>&gt;&gt; 4 There’s a continual disconnect where people with experience can see problems then construct easy and rapid to implement solutions, but people with less experience think every little bug fix is a “we don’t have time to stop the world for 6 months so we can never fix anything!” problem. We get excited to fix problems because we see fixing problems is tractable and we can implement these fixes in days instead of months as opposed to others don’t understand how everything works. It’s amazing how the simple practice of just doing the work solves many problems sooner than many people think is possible.<p>I didn&#x27;t expect a mind reading today. It&#x27;s kind of cathartic to read about someone experiencing similar problems and know that it&#x27;s just a people thing after all, the tech really doesn&#x27;t exist, just the individuals doing it.",2024-07-17 18:25:11,40986894
40987993,ajkjk,"I enjoyed this, but I can offer an  anecdotal correction: this person does not know what the Amazon bar raiser interviews are like (or at least, used to be like 10 years ago). They&#x27;re not behavioral interviews. They&#x27;re more like &quot;lateral thinking&quot; interviews, like: here&#x27;s an abstract problem, what ways can you think of to tackle it? And then drilling into the details to see if you&#x27;re just making up fluff or you can solve actual problems on the fly. Not saying they&#x27;re necessarily the best format, and rarely is this the day-to-day skill that a software engineer needs, but they do somewhat pick up on an abstract and hard to measure quality of &quot;wisdom&quot; which is <i>very</i> valuable to the job but otherwise had to detect in programming interviews.<p>(IMO it is not possible to over-index on &quot;wisdom&quot; when hiring someone. It&#x27;s a vastly more useful quality in a coworker than &quot;intelligence&quot; is, at least once a baseline is hit.)",2024-07-17 18:25:11,40986894
40991745,charlieyu1,"It&#x27;s a pain trying to find a job these days. I&#x27;m literally going broke if I can&#x27;t find a job in a couple of months. (Realistically I guess the warehouse is hiring)<p>Surprisingly enough I got interviews from a big tech company. Definitely the biggest place I have ever interviewed, I don&#x27;t even believe I&#x27;m getting interviewed. Didn&#x27;t make it but lasted two rounds so at least I should have a bit more confidence.",2024-07-17 18:25:11,40986894
40994030,hypersundays,Made my day. Especially the Field Report.,2024-07-17 18:25:11,40986894
40987878,rKarpinski,"Did they consistently confuse per day and per week?<p>&gt; Sure, it would be great to have big tech $30,000 per day comp packages<p>&gt; consistently growing, consistently profitable, and paying employees $5k to $10k per day at current full comp market rates.<p>The &quot;low rate&quot; of $5k a day is $625 per hour and the big tech package is ~8mm a year!",2024-07-17 18:25:11,40986894
40989056,mcguire,"I note another pretty graph at FRED:<p><a href=""https:&#x2F;&#x2F;fredblog.stlouisfed.org&#x2F;2023&#x2F;03&#x2F;was-there-a-tech-hiring-bubble&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;fredblog.stlouisfed.org&#x2F;2023&#x2F;03&#x2F;was-there-a-tech-hir...</a>",2024-07-17 18:25:11,40986894
40990207,advael,"I think the most common way to try to insult someone right now is to call them a &quot;con artist&quot;, and this can sometimes get very silly, but the core kernel underlying that reality is that we&#x27;ve built a world by and for people whose only skillset is bullshitting each other (Sometimes with fancy graphs, soaring speeches, business school language stripped of its context, lots of ways to skin that cat but they&#x27;re all bullshit), and everyone else is doing quite poorly in it",2024-07-17 18:25:11,40986894
40987685,swiftcoder,"&gt; everybody agrees on three things:
&gt; - the tech job requirements are completely broken
&gt; - the tech job interview process is completely broken
&gt; - yet, every company follows the same hiring process and posts the same job requirements<p>The pain. The pain I feel.",2024-07-17 18:25:11,40986894
40989282,mcguire,This is your periodic notice that the tech industry is <i>very</i> cyclical.,2024-07-17 18:25:11,40986894
40988860,gitfan86,"I have also been in the industry for 20 years, I get where he is coming from, I also &quot;failed&quot; interviews at GOOG and AMZN for the reason he explained, but I&#x27;m not bitter, in fact I feel guilt if anything for how easy my life has been as far as work goes.<p>Being the guy that actually understands the infrastructure means you never get fired because they know they really need you from time to time.<p>But overall those of us that got into software and hardware 20 years ago did it because we enjoy it. We are in a much better situation than the faker people who are doing this work out of necessity.",2024-07-17 18:25:11,40986894
40990645,brailsafe,"I&#x27;d like to add to the list of mac performance complaints. If you haven&#x27;t noticed that the newish Settings app is terribly slow when switching sections, open activity monitor while you&#x27;re doing it, click on the first item under your name (Wi-Fi), and press the down arrow key till you get to the bottom. It will open a separate process for each navigation item and keep it around until you quit Settings.",2024-07-17 18:25:11,40986894
40993643,aredox,"&gt;Companies seem to forget they are also part of, you know, the economy and people need compensation to, you know, not die, right? If you aren’t acting as an economic engine for helping the most people thrive, what is your purpose as a company?<p>Maximizing shareholder value, of course.",2024-07-17 18:25:11,40986894
